gene,category,rationale,exclude_recommended,in_5K_reference,gene_id,full_name,location,cell_type,cellchat_pathway,detection_pct_0041323,detection_pct_0041326,det_max,n_cells_0041323,n_cells_0041326,log2_detection_ratio
RNASE3,,,no,True,ENSG00000169397,Eosinophil cationic protein (ECP),Secreted,bone marrow cell;granulocyte monocyte progenitor cell;immature neutrophil;promyelocyte;hematopoietic precursor cell;myeloid lineage restricted progenitor cell;granulocytopoietic cell;common myeloid progenitor,,0.107,0.057,0.107,1230,666,-0.914
RNASEH2B,,,no,True,ENSG00000136104,Ribonuclease H2 subunit B (RNase H2 subunit B) (Aicardi-Goutieres syndrome 2 protein) (AGS2) (Deleted in lymphocytic leukemia 8) (Ribonuclease HI subunit B),Nucleus,"bone marrow cell;granulocyte monocyte progenitor cell;immature alpha-beta T cell;double-positive, alpha-beta thymocyte;immature T cell;thymocyte;double negative thymocyte;large pre-B-II cell;common dendritic progenitor;macrophage dendritic cell progenitor;hematopoietic precursor cell;early lymphoid progenitor;lymphoid lineage restricted progenitor cell;pro-B cell;fraction A pre-pro B cell;pro-T cell;early T lineage precursor;common lymphoid progenitor",,6.463,7.646,7.646,74022,89339,0.242
RPA2,,,no,True,ENSG00000117748,Replication protein A 32 kDa subunit (RP-A p32) (Replication factor A protein 2) (RF-A protein 2) (Replication protein A 34 kDa subunit) (RP-A p34),Nucleus,macrophage dendritic cell progenitor,,6.815,4.959,6.815,78047,57950,-0.458
RTN4,,,no,True,ENSG00000115310,Reticulon-4 (Foocen) (Neurite outgrowth inhibitor) (Nogo protein) (Neuroendocrine-specific protein) (NSP) (Neuroendocrine-specific protein C homolog) (RTN-x) (Reticulon-5),Endoplasmic reticulum membrane,hematopoietic cell;leukocyte;myeloid leukocyte;myeloid cell;radial glial cell;Mueller cell;retinal ganglion cell;brown fat cell,,17.319,11.124,17.319,198351,129978,-0.639
RUNX1,,,no,True,ENSG00000159216,Runt-related transcription factor 1 (Acute myeloid leukemia 1 protein) (Core-binding factor subunit alpha-2) (CBF-alpha-2) (Oncogene AML-1) (Polyomavirus enhancer-binding protein 2 alpha B subunit) (PEA2-alpha B) (PEBP2-alpha B) (SL3-3 enhancer factor 1 alpha B subunit) (SL3/AKV core-binding factor alpha B subunit),Nucleus,duct epithelial cell;luminal epithelial cell of mammary gland;cholangiocyte;lung goblet cell;mammary gland epithelial cell;tissue-resident macrophage;Kupffer cell;mature microglial cell;immature innate lymphoid cell;preadipocyte;brown preadipocyte;mesothelial fibroblast;brown fat cell,,2.308,2.506,2.506,26429,29284,0.119
RUNX2,,,no,True,ENSG00000124813,Runt-related transcription factor 2 (Acute myeloid leukemia 3 protein) (Core-binding factor subunit alpha-1) (CBF-alpha-1) (Oncogene AML-3) (Osteoblast-specific transcription factor 2) (OSF-2) (Polyomavirus enhancer-binding protein 2 alpha A subunit) (PEA2-alpha A) (PEBP2-alpha A) (SL3-3 enhancer factor 1 alpha A subunit) (SL3/AKV core-binding factor alpha A subunit),Nucleus,"preosteoblast;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;mesothelial fibroblast;osteoblast",,0.533,0.835,0.835,6099,9760,0.649
RUNX3,,,no,True,ENSG00000020633,Runt-related transcription factor 3 (Acute myeloid leukemia 2 protein) (Core-binding factor subunit alpha-3) (CBF-alpha-3) (Oncogene AML-2) (Polyomavirus enhancer-binding protein 2 alpha C subunit) (PEA2-alpha C) (PEBP2-alpha C) (SL3-3 enhancer factor 1 alpha C subunit) (SL3/AKV core-binding factor alpha C subunit),Nucleus,"Langerhans cell;alpha-beta T cell;mature alpha-beta T cell;T-helper 1 cell;activated CD8-positive, alpha-beta T cell, human;CD8-positive, alpha-beta cytokine secreting effector T cell;CD8-positive, alpha-beta memory T cell;effector memory CD8-positive, alpha-beta T cell, terminally differentiated;mature NK T cell;type I NK T cell;mucosal invariant T cell;mature T cell;intraepithelial lymphocyte;innate lymphoid cell;natural killer cell;CD16-negative, CD56-bright natural killer cell, human;decidual natural killer cell, human;group 3 innate lymphoid cell;DN1 thymic pro-T cell;early T lineage precursor",,0.296,0.436,0.436,3395,5093,0.556
S1PR3,,,no,True,ENSG00000213694,Sphingosine 1-phosphate receptor 3 (S1P receptor 3) (S1P3) (Endothelial differentiation G-protein coupled receptor 3) (Sphingosine 1-phosphate receptor Edg-3) (S1P receptor Edg-3),Cell membrane,follicular dendritic cell,,2.615,1.617,2.615,29947,18890,-0.694
SAMHD1,,,no,True,ENSG00000101347,Deoxynucleoside triphosphate triphosphohydrolase SAMHD1 (dNTPase),Nucleus,"CD14-positive, CD16-negative classical monocyte;dendritic cell;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;CD141-positive myeloid dendritic cell;conventional dendritic cell;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;dendritic cell, human;liver dendritic cell;myeloid leukocyte;monocyte;CD14-positive monocyte;CD14-positive, CD16-positive monocyte;alpha-beta T cell;mature alpha-beta T cell;mucosal invariant T cell;mature T cell;myeloid cell;promonocyte;Schwann cell",,11.329,14.647,14.647,129752,171141,0.371
SATB1,,,no,True,ENSG00000182568,DNA-binding protein SATB1 (Special AT-rich sequence-binding protein 1),Nucleus matrix,"liver dendritic cell;T cell;immature alpha-beta T cell;double-positive, alpha-beta thymocyte;CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell;intraepithelial lymphocyte;immature T cell;thymocyte;early T lineage precursor;common lymphoid progenitor",,8.1,7.843,8.1,92770,91644,-0.047
SCIMP,,,no,True,ENSG00000161929,"SLP adapter and CSK-interacting membrane protein (SLP65/SLP76, Csk-interacting membrane protein)",Cell membrane,"memory B cell;germinal center B cell;CD14-positive, CD16-positive monocyte",,0.857,1.262,1.262,9810,14743,0.559
SDHB,,,no,True,ENSG00000117118,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",Mitochondrion inner membrane,osteoclast;professional antigen presenting cell;dendritic cell,,17.981,16.953,17.981,205939,198096,-0.085
SEC13,,,no,True,ENSG00000157020,Protein SEC13 homolog (GATOR complex protein SEC13) (SEC13-like protein 1) (SEC13-related protein),Cytoplasmic vesicle,plasmablast;macrophage dendritic cell progenitor;osteoblast,,22.519,21.102,22.519,257908,246568,-0.094
SELL,,,no,True,ENSG00000188404,L-selectin (CD62 antigen-like family member L) (Leukocyte adhesion molecule 1) (LAM-1) (Leukocyte surface antigen Leu-8) (Leukocyte-endothelial cell adhesion molecule 1) (LECAM1) (Lymph node homing receptor) (TQ1) (gp90-MEL) (CD antigen CD62L),Cell membrane,"hematopoietic stem cell;CD34-positive, CD38-negative hematopoietic stem cell;hematopoietic cell;blood cell;granulocyte;neutrophil;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;dendritic cell, human;naive B cell;T-helper 2 cell;naive regulatory T cell;naive thymus-derived CD4-positive, alpha-beta T cell;activated CD4-positive, alpha-beta T cell, human;naive thymus-derived CD8-positive, alpha-beta T cell;gamma-delta T cell;double negative thymocyte;CD16-negative, CD56-bright natural killer cell, human;ILC1, human;group 2 innate lymphoid cell;group 2 innate lymphoid cell, human;pro-T cell",SELL;SELPLG,0.14,0.098,0.14,1602,1142,-0.517
SELPLG,,,no,True,ENSG00000110876,P-selectin glycoprotein ligand 1 (PSGL-1) (Selectin P ligand) (CD antigen CD162),Membrane,"hematopoietic cell;plasmacytoid dendritic cell;CD141-positive myeloid dendritic cell;non-classical monocyte;exhausted T cell;natural killer cell;CD16-positive, CD56-dim natural killer cell, human",SELPLG,0.678,0.869,0.869,7767,10151,0.357
SERPINB2,,,no,True,ENSG00000197632,Plasminogen activator inhibitor 2 (PAI-2) (Monocyte Arg-serpin) (Placental plasminogen activator inhibitor) (Serpin B2) (Urokinase inhibitor),Cytoplasm;Secreted,basal cell of epithelium of bronchus;stem cell of epidermis;keratinocyte;basal epithelial cell of tracheobronchial tree;epidermal cell;intermediate monocyte,,0.252,0.446,0.446,2889,5211,0.822
SERPINB9,,,no,True,ENSG00000170542,Serpin B9 (Cytoplasmic antiproteinase 3) (CAP-3) (CAP3) (Peptidase inhibitor 9) (PI-9),Cytoplasm,"club cell;elicited macrophage;inflammatory macrophage;colon macrophage;follicular dendritic cell;Langerhans cell;myeloid dendritic cell, human;liver dendritic cell",,0.938,1.154,1.154,10741,13482,0.299
SGK1,,,no,True,ENSG00000118515,Serine/threonine-protein kinase Sgk1,Cytoplasm;Nucleus;Endoplasmic reticulum membrane;Cell membrane;Mitochondrion,pigmented epithelial cell;pigmented ciliary epithelial cell;non-pigmented ciliary epithelial cell;glomerular capillary endothelial cell;mesothelial cell of pleura;fenestrated cell;glomerular endothelial cell;hematopoietic cell;liver dendritic cell;myeloid leukocyte,,23.268,16.704,23.268,266482,195180,-0.478
SH3BP5,,,no,True,ENSG00000131370,SH3 domain-binding protein 5 (SH3BP-5) (SH3 domain-binding protein that preferentially associates with BTK),Cytoplasmic vesicle membrane,epithelial cell;retinal blood vessel endothelial cell;glomerular capillary endothelial cell;lung endothelial cell;cortical cell of adrenal gland;fenestrated cell;endothelial cell;endothelial cell of vascular tree;alternatively activated macrophage;extravillous trophoblast;gamma-delta T cell;fibroblast of breast,,1.779,1.723,1.779,20378,20131,-0.046
SHMT2,,,no,True,ENSG00000182199,"Serine hydroxymethyltransferase, mitochondrial (SHMT)",Mitochondrion,"B-1a B cell;activated CD4-positive, alpha-beta T cell;DN4 thymocyte;macrophage dendritic cell progenitor",,16.398,19.342,19.342,187810,226006,0.238
SIGLEC1,,,no,True,ENSG00000088827,Sialoadhesin (Sialic acid-binding Ig-like lectin 1) (Siglec-1) (CD antigen CD169),Secreted,alveolar macrophage;immature innate lymphoid cell,SN,1.061,1.089,1.089,12154,12724,0.037
SIGLEC6,,,no,True,ENSG00000105492,Sialic acid-binding Ig-like lectin 6 (Siglec-6) (CD33 antigen-like 1) (CDw327) (Obesity-binding protein 1) (OB-BP1) (CD antigen CD327),Secreted,"basophil;dendritic cell, human;mast cell",,0.071,0.099,0.099,812,1157,0.482
SIRPA,,,no,True,ENSG00000198053,Tyrosine-protein phosphatase non-receptor type substrate 1 (SHP substrate 1) (SHPS-1) (Brain Ig-like molecule with tyrosine-based activation motifs) (Bit) (CD172 antigen-like family member A) (Inhibitory receptor SHPS-1) (Macrophage fusion receptor) (MyD-1 antigen) (Signal-regulatory protein alpha-1) (Sirp-alpha-1) (Signal-regulatory protein alpha-2) (Sirp-alpha-2) (Signal-regulatory protein alpha-3) (Sirp-alpha-3) (p84) (CD antigen CD172a),Membrane,,,5.757,5.069,5.757,65936,59229,-0.184
SLAMF7,,,no,True,ENSG00000026751,SLAM family member 7 (CD2 subset 1) (CD2-like receptor-activating cytotoxic cells) (CRACC) (Membrane protein FOAP-12) (Novel Ly9) (Protein 19A) (CD antigen CD319),Membrane,"plasmacytoid dendritic cell;CD141-positive myeloid dendritic cell;myeloid dendritic cell, human;plasmablast;IgG plasmablast;IgA plasmablast;plasma cell;IgG plasma cell;IgM plasma cell;IgA plasma cell",,0.174,0.478,0.478,1994,5582,1.456
SLC11A1,,,no,True,ENSG00000018280,Natural resistance-associated macrophage protein 1 (NRAMP 1) (Solute carrier family 11 member 1),Late endosome membrane,"phagocyte;macrophage;elicited macrophage;alternatively activated macrophage;tissue-resident macrophage;alveolar macrophage;microglial cell;mature microglial cell;lung macrophage;classical monocyte;CD14-positive, CD16-negative classical monocyte;hematopoietic cell;blood cell;granulocyte;basophil;neutrophil;leukocyte;professional antigen presenting cell;myeloid leukocyte;monocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive monocyte;CD14-positive, CD16-positive monocyte;intermediate monocyte;immature innate lymphoid cell;myeloid cell",,0.151,0.199,0.199,1731,2328,0.399
SLC1A2,,,no,True,ENSG00000110436,Excitatory amino acid transporter 2 (Glutamate/aspartate transporter II) (Sodium-dependent glutamate/aspartate transporter 2) (Solute carrier family 1 member 2),Cell membrane,follicular dendritic cell;neuron associated cell (sensu Vertebrata);astrocyte;Bergmann glial cell;mature astrocyte,,4.001,4.534,4.534,45827,52981,0.18
SLC1A3,,,no,True,ENSG00000079215,Excitatory amino acid transporter 1 (Sodium-dependent glutamate/aspartate transporter 1) (GLAST-1) (Solute carrier family 1 member 3),Cell membrane,macrophage;tissue-resident macrophage;Kupffer cell;central nervous system macrophage;microglial cell;mature microglial cell;immature innate lymphoid cell;neuron associated cell;glial cell;astrocyte;Bergmann glial cell;mature astrocyte;radial glial cell;Mueller cell;forebrain radial glial cell;neuron;subcutaneous fat cell;epicardial adipocyte;adipocyte of epicardial fat of left ventricle,,0.708,0.511,0.708,8106,5976,-0.469
SLC2A3,,,no,True,ENSG00000059804,"Solute carrier family 2, facilitated glucose transporter member 3 (Glucose transporter type 3, brain) (GLUT-3)",Cell membrane,anterior lens cell;vasa recta ascending limb cell;retinal blood vessel endothelial cell;gut endothelial cell;granulocyte;neutrophil;liver dendritic cell;B-1b B cell;T follicular helper cell;group 2 innate lymphoid cell,,2.956,5.208,5.208,33857,60850,0.817
SLC43A2,,,no,True,ENSG00000167703,Large neutral amino acids transporter small subunit 4 (L-type amino acid transporter 4) (Solute carrier family 43 member 2),Cell membrane,kidney collecting duct intercalated cell;renal intercalated cell;renal beta-intercalated cell;renal alpha-intercalated cell;pulmonary ionocyte;ionocyte;inflammatory macrophage;trophoblast giant cell;placental villous trophoblast;syncytiotrophoblast cell,,1.585,2.057,2.057,18158,24031,0.375
SLC7A7,,,no,True,ENSG00000155465,Y+L amino acid transporter 1 (Monocyte amino acid permease 2) (MOP-2) (Solute carrier family 7 member 7) (y(+)L-type amino acid transporter 1) (Y+LAT1) (y+LAT-1),Basolateral cell membrane,"phagocyte;alveolar macrophage;lung macrophage;classical monocyte;CD14-positive, CD16-negative classical monocyte;myeloid leukocyte;monocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive monocyte;CD14-positive, CD16-positive monocyte;peripheral blood mononuclear cell;myeloid cell",,2.458,2.81,2.81,28147,32830,0.193
SLCO2B1,,,no,True,ENSG00000137491,Solute carrier organic anion transporter family member 2B1 (Organic anion transporter B) (OATP-B) (Organic anion transporter polypeptide-related protein 2) (OATP-RP2) (OATPRP2) (Organic anion transporting polypeptide 2B1) (OATP2B1) (Solute carrier family 21 member 9),Cell membrane,cerebral cortex endothelial cell;phagocyte;macrophage;elicited macrophage;alternatively activated macrophage;tissue-resident macrophage;Kupffer cell;alveolar macrophage;central nervous system macrophage;microglial cell;mature microglial cell;lung macrophage;follicular dendritic cell;professional antigen presenting cell;immature innate lymphoid cell,,6.425,8.594,8.594,73586,100421,0.42
SMAP2,,,no,True,ENSG00000084070,Stromal membrane-associated protein 2 (Stromal membrane-associated protein 1-like),Cytoplasm,"granulocyte;neutrophil;mature conventional dendritic cell;memory B cell;IgG memory B cell;IgG-negative class switched memory B cell;naive regulatory T cell;effector CD4-positive, alpha-beta T cell;CD8-positive, alpha-beta cytokine secreting effector T cell;type I NK T cell;DN3 thymocyte;DN4 thymocyte;immature natural killer cell;immature innate lymphoid cell;DN1 thymic pro-T cell",,6.121,7.156,7.156,70105,83617,0.225
SMC1A,,,no,True,ENSG00000072501,Structural maintenance of chromosomes protein 1A (SMC protein 1A) (SMC-1-alpha) (SMC-1A) (Sb1.8),Nucleus,common dendritic progenitor;macrophage dendritic cell progenitor;hematopoietic precursor cell;myeloid lineage restricted progenitor cell,,13.284,11.154,13.284,152141,130328,-0.252
SMC3,,,no,True,ENSG00000108055,Structural maintenance of chromosomes protein 3 (SMC protein 3) (SMC-3) (Basement membrane-associated chondroitin proteoglycan) (Bamacan) (Chondroitin sulfate proteoglycan 6) (Chromosome-associated polypeptide) (hCAP),Nucleus,common dendritic progenitor;fraction A pre-pro B cell,,12.615,13.699,13.699,144477,160074,0.119
SMPD3,,,no,True,ENSG00000103056,Sphingomyelin phosphodiesterase 3,Golgi apparatus membrane,"plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;dendritic cell, human;immature alpha-beta T cell;double-positive, alpha-beta thymocyte;gamma-delta T cell;immature T cell;thymocyte;osteoblast",,0.259,0.404,0.404,2968,4719,0.64
SNHG1,,,no,True,ENSG00000255717,,,"intestinal crypt stem cell of large intestine;myoepithelial cell;myoepithelial cell of mammary gland;naive thymus-derived CD8-positive, alpha-beta T cell;common myeloid progenitor",,4.78,5.217,5.217,54750,60963,0.126
SNHG17,,,no,True,ENSG00000196756,,,common myeloid progenitor,,0.599,0.678,0.678,6866,7925,0.178
SNRPB,,,no,True,ENSG00000125835,Small nuclear ribonucleoprotein-associated proteins B and B' (snRNP-B) (Sm protein B/B') (Sm-B/B') (SmB/B'),Cytoplasm,fallopian tube secretory epithelial cell;alpha-beta T cell;mature T cell;erythroid progenitor cell;pre-conventional dendritic cell,,9.627,9.444,9.627,110255,110355,-0.028
SNRPD1,,,no,True,ENSG00000167088,Small nuclear ribonucleoprotein Sm D1 (Sm-D1) (Sm-D autoantigen) (snRNP core protein D1),Cytoplasm,bone marrow cell;granulocyte monocyte progenitor cell;erythroid progenitor cell;proerythroblast,,2.721,1.569,2.721,31158,18338,-0.794
SNRPD3,,,no,True,ENSG00000100028,Small nuclear ribonucleoprotein Sm D3 (Sm-D3) (snRNP core protein D3),Cytoplasm,bone marrow cell;granulocyte monocyte progenitor cell;professional antigen presenting cell;dendritic cell;primitive red blood cell;macrophage dendritic cell progenitor;basophil mast progenitor cell,,8.306,5.661,8.306,95133,66146,-0.553
SNX10,,,no,True,ENSG00000086300,Sorting nexin-10,Cytoplasm;Endosome membrane,alveolar macrophage;lung macrophage;osteoclast;hematopoietic cell;Mueller cell,,6.221,4.444,6.221,71246,51926,-0.485
SORL1,,,no,True,ENSG00000137642,Sortilin-related receptor (Low-density lipoprotein receptor relative with 11 ligand-binding repeats) (LDLR relative with 11 ligand-binding repeats) (LR11) (SorLA-1) (Sorting protein-related receptor containing LDLR class A repeats) (SorLA),Golgi apparatus membrane,macrophage;tissue-resident macrophage;central nervous system macrophage;microglial cell;granulocyte;neutrophil;T-helper 17 cell,APP,3.63,3.982,3.982,41575,46532,0.134
SP110,,,no,True,ENSG00000135899,Sp110 nuclear body protein (Interferon-induced protein 41/75) (Speckled 110 kDa) (Transcriptional coactivator Sp110),Nucleus,"plasmacytoid dendritic cell, human;dendritic cell, human;mature B cell;memory B cell;unswitched memory B cell;class switched memory B cell;IgG memory B cell;IgG-negative class switched memory B cell;B-1a B cell;B-1b B cell;activated CD4-positive, alpha-beta T cell, human;activated CD8-positive, alpha-beta T cell, human;B cell",,2.55,3.45,3.45,29210,40312,0.436
SPI1,,,no,True,ENSG00000066336,Transcription factor PU.1 (31 kDa-transforming protein),Nucleus,"phagocyte;colon macrophage;lung macrophage;classical monocyte;CD14-positive, CD16-negative classical monocyte;osteoclast;hematopoietic cell;granulocyte;leukocyte;professional antigen presenting cell;dendritic cell;CD141-positive myeloid dendritic cell;conventional dendritic cell;Langerhans cell;myeloid dendritic cell;myeloid dendritic cell, human;CD1c-positive myeloid dendritic cell;myeloid leukocyte;monocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive monocyte;CD14-positive, CD16-positive monocyte;peripheral blood mononuclear cell;myeloid cell;promonocyte;pre-conventional dendritic cell;early T lineage precursor",,1.933,2.705,2.705,22144,31609,0.485
SPIB,,,no,True,ENSG00000269404,Transcription factor Spi-B,Cytoplasm,"paneth cell;paneth cell of colon;brush cell;intestinal tuft cell;tuft cell of colon;M cell of gut;microfold cell of epithelium of small intestine;follicular dendritic cell;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;dendritic cell, human;IgG memory B cell;germinal center B cell;small pre-B-II cell;common dendritic progenitor",,0.307,0.314,0.314,3514,3674,0.035
SPN,,,no,True,ENSG00000197471,Leukosialin (GPL115) (Galactoglycoprotein) (GALGP) (Leukocyte sialoglycoprotein) (Sialophorin) (CD antigen CD43),Membrane,"hematopoietic stem cell;CD34-positive, CD38-negative hematopoietic stem cell;granulocyte monocyte progenitor cell;DN4 thymocyte;megakaryocyte-erythroid progenitor cell;erythroid progenitor cell;erythroid progenitor cell, mammalian;promyelocyte;basophil mast progenitor cell;hematopoietic precursor cell;myeloid lineage restricted progenitor cell;common myeloid progenitor",ICAM;SN,0.411,0.629,0.629,4711,7350,0.613
SQSTM1,,,no,True,ENSG00000161011,Sequestosome-1 (EBI3-associated protein of 60 kDa) (EBIAP) (p60) (Phosphotyrosine-independent ligand for the Lck SH2 domain of 62 kDa) (Ubiquitin-binding protein p62),Cytoplasm,intestinal crypt stem cell of large intestine;pancreatic PP cell;PP cell;epithelial cell of urethra;mature conventional dendritic cell,,15.086,15.277,15.277,172778,178511,0.018
SRI,,,no,True,ENSG00000075142,Sorcin (22 kDa protein) (CP-22) (CP22) (V19),Cytoplasm;Sarcoplasmic reticulum membrane,paneth cell of colon;microfold cell of epithelium of small intestine;extravillous trophoblast;professional antigen presenting cell;dendritic cell;transit amplifying cell of colon,,10.882,10.796,10.882,124628,126154,-0.011
SSRP1,,,no,True,ENSG00000149136,FACT complex subunit SSRP1 (Chromatin-specific transcription elongation factor 80 kDa subunit) (Facilitates chromatin transcription complex 80 kDa subunit) (FACT 80 kDa subunit) (FACTp80) (Facilitates chromatin transcription complex subunit SSRP1) (Recombination signal sequence recognition protein 1) (Structure-specific recognition protein 1) (hSSRP1) (T160),Nucleus,macrophage dendritic cell progenitor,,16.8,18.001,18.001,192405,210338,0.1
ST6GAL1,,,no,True,ENSG00000073849,"Beta-galactoside alpha-2,6-sialyltransferase 1 (Alpha 2,6-ST 1)",Golgi apparatus,kidney collecting duct epithelial cell;kidney collecting duct principal cell;basal epithelial cell of prostatic duct;renal principal cell;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;tissue-resident macrophage;central nervous system macrophage;mature microglial cell;kidney collecting duct cell,,1.854,1.684,1.854,21237,19679,-0.139
STAB1,,,no,True,ENSG00000010327,"Stabilin-1 (Fasciclin, EGF-like, laminin-type EGF-like and link domain-containing scavenger receptor 1) (FEEL-1) (MS-1 antigen)",Membrane,endothelial tip cell;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;phagocyte;macrophage;elicited macrophage;alternatively activated macrophage;colon macrophage;mononuclear phagocyte;intermediate monocyte;immature innate lymphoid cell,,4.593,7.167,7.167,52599,83746,0.642
STAT1,,,no,True,ENSG00000115415,Signal transducer and activator of transcription 1-alpha/beta (Transcription factor ISGF-3 components p91/p84),Cytoplasm,"pancreatic A cell;lens fiber cell;secondary lens fiber;intermediate monocyte;T cell;activated CD4-positive, alpha-beta T cell;activated CD4-positive, alpha-beta T cell, human",,11.297,15.53,15.53,129387,181465,0.459
STAT5A,,,no,True,ENSG00000126561,Signal transducer and activator of transcription 5A,Cytoplasm,"megakaryocyte-erythroid progenitor cell;erythroid progenitor cell, mammalian;myeloid lineage restricted progenitor cell;common myeloid progenitor;subcutaneous fat cell",,3.094,4.484,4.484,35439,52395,0.535
STK4,,,no,True,ENSG00000101109,Serine/threonine-protein kinase 4,Cytoplasm;Nucleus,"liver dendritic cell;IgG memory B cell;IgG-negative class switched memory B cell;CD4-positive helper T cell;CD4-positive, CD25-positive, alpha-beta regulatory T cell;naive regulatory T cell;memory regulatory T cell;activated CD4-positive, alpha-beta T cell, human;effector CD4-positive, alpha-beta T cell;CD8-positive, alpha-beta cytokine secreting effector T cell;effector memory CD8-positive, alpha-beta T cell, terminally differentiated;mature NK T cell;type I NK T cell;DN3 thymocyte;immature natural killer cell;DN1 thymic pro-T cell",,2.164,2.86,2.86,24785,33423,0.402
SYK,,,no,True,ENSG00000165025,Tyrosine-protein kinase SYK,Cell membrane,tissue-resident macrophage;central nervous system macrophage;hematopoietic cell;CD141-positive myeloid dendritic cell;B-1a B cell;small pre-B-II cell;pre-B-I cell;hematopoietic multipotent progenitor cell,,3.395,3.283,3.395,38884,38360,-0.048
TAB2,,,no,True,ENSG00000055208,TGF-beta-activated kinase 1 and MAP3K7-binding protein 2 (Mitogen-activated protein kinase kinase kinase 7-interacting protein 2) (TAK1-binding protein 2) (TAB-2) (TGF-beta-activated kinase 1-binding protein 2),Membrane,central nervous system macrophage,,8.563,8.368,8.563,98071,97774,-0.033
TAL1,,,no,True,ENSG00000162367,T-cell acute lymphocytic leukemia protein 1 (TAL-1) (Class A basic helix-loop-helix protein 17) (bHLHa17) (Stem cell protein) (T-cell leukemia/lymphoma protein 5),Nucleus,blood cell;erythrocyte;erythroid lineage cell;erythroblast;common myeloid progenitor,,0.299,0.314,0.314,3426,3674,0.072
TAP1,,,no,True,ENSG00000168394,Antigen peptide transporter 1 (APT1),Endoplasmic reticulum membrane,"leukocyte;CD141-positive myeloid dendritic cell;myeloid dendritic cell, human;plasmablast;mononuclear cell;alpha-beta T cell;mature alpha-beta T cell;T-helper 17 cell;activated CD4-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell;mucosal invariant T cell;mature T cell;exhausted T cell;pre-conventional dendritic cell",,4.706,5.339,5.339,53892,62390,0.182
TAP2,,,no,True,ENSG00000204267,Antigen peptide transporter 2 (APT2),Endoplasmic reticulum membrane,CD141-positive myeloid dendritic cell,,3.737,4.715,4.715,42805,55098,0.335
TBXAS1,,,no,True,ENSG00000059377,Thromboxane-A synthase (TXA synthase) (TXS),Endoplasmic reticulum membrane,"phagocyte;macrophage;tissue-resident macrophage;Kupffer cell;alveolar macrophage;central nervous system macrophage;microglial cell;mature microglial cell;colon macrophage;lung macrophage;professional antigen presenting cell;myeloid leukocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive, CD16-positive monocyte;immature innate lymphoid cell;myeloid cell",,1.22,2.291,2.291,13972,26766,0.909
TCF4,,,no,True,ENSG00000196628,Transcription factor 4 (TCF-4) (Class B basic helix-loop-helix protein 19) (bHLHb19) (Immunoglobulin transcription factor 2) (ITF-2) (SL3-3 enhancer factor 2) (SEF-2),Nucleus,"corneal endothelial cell;endothelial tip cell;lung endothelial cell;endothelial cell;endothelial cell of vascular tree;plasmacytoid dendritic cell, human;cortical interneuron;cerebral cortex GABAergic interneuron",,4.866,7.335,7.335,55735,85712,0.592
TCL1A,,,no,True,ENSG00000100721,T-cell leukemia/lymphoma protein 1A (Oncogene TCL-1) (Oncogene TCL1) (Protein p14 TCL1),Cytoplasm,"leukocyte;professional antigen presenting cell;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;dendritic cell, human;mature B cell;memory B cell;unswitched memory B cell;class switched memory B cell;IgG-negative class switched memory B cell;naive B cell;B-1a B cell;B-1b B cell;follicular B cell;germinal center B cell;mononuclear cell;lymphocyte;B cell;immature B cell;precursor B cell;small pre-B-II cell;large pre-B-II cell;pre-B-I cell;late pro-B cell;IgM plasma cell",,0.029,0.012,0.029,336,138,-1.313
TFR2,,,no,True,ENSG00000106327,Transferrin receptor protein 2 (TfR2),Cell membrane,hepatoblast;periportal region hepatocyte;midzonal region hepatocyte;erythroid lineage cell;erythroblast;myeloid lineage restricted progenitor cell;common myeloid progenitor,,0.07,0.05,0.07,805,590,-0.477
TFRC,,,no,True,ENSG00000072274,Transferrin receptor protein 1 (TR) (TfR) (TfR1) (Trfr) (T9) (p90) (CD antigen CD71),Cell membrane,inflammatory macrophage;alveolar macrophage;lung macrophage;erythrocyte;enucleate erythrocyte;immature innate lymphoid cell;myeloid cell;erythroid lineage cell;proerythroblast;erythroblast;primitive red blood cell;transit amplifying cell of small intestine,,6.869,4.179,6.869,78671,48832,-0.717
